Fecha,Título,Url,Contenido
"02 de noviembre, 2016",Janal pixan,https://www.lajornadamaya.mx/k'iintsil/45118/janal-pixan,"Ts'íib yéetel oochelo'ob: PEdro Tec Chim K'iintsil  Jo' Miércoles 2 ti' noviembre, 2016  Úuchben wíinike’ ku k’amik tuláakal ba’ax yaan, tia’al u beetik yéetel u jel beetik u yóok’ol kaabil. Úuchben maaya’obe’, ku ya’alik Diego de Landa, ku tíich’ óoltajo’ob kíimil tia’al k’a’ajsiko’ob u ch’i’ibalo’ob. Beyxan, ichil u xak’al xookil Vogt, beeta’ab ichil u táanchumukil siglo XX, ku tsolik u k’a’ananil u máan u wíinkilal yéetel u yóol máak ti’ jejeláas kili’ich bejo’ob. Maaya’ob bejla’e’ ku k’a’ajsik u piixan máak, le beetik ku yets’kúunsiko’ob janabe’enba’alo’ob, u nu’ukul máax ku k’a’ajsa’al, ichil uláak’ ba’alo’ob.  Maaya tuukule’, ku ye’esik bix u na’ata’al kíimil, jaaj, ku kíimil máak, ba’ale’ ku yantal u k’iinil u ka’a suut u xíimbalt lu’umkabil. Bejla’a 2 ti’ noviembre, ku k’a’ajsa’al tuláakal máaxo’ob ts’o’ok u káajsiko’ob u xíimbalilo’ob ti’ u yaanalil yóok’ol kaab.  ________________________________________  [b]Janal Pixan[/b]  El universo provee al hombre antiguo de las esencias necesarias para crear y recrear su Mundo. Los antiguos mayas, dice Diego de Landa, tuvieron cultos mortuorios para preservar la memoria de sus ancestros, incluso en la etnografia temprana, de mediados del siglo XX, Vogt describía la importancia de la disposición del cuerpo humano y el alma que debía atravesar por pasajes sagrados. Hoy, los mayas realizan ceremonias y ofrendan altares para el transitar de las ánimas en este plano."
"01 de noviembre, 2016",Kíimil,https://www.lajornadamaya.mx/k'iintsil/45171/kiimil,"Sandra Gayou Soto Oochel: Rodrigo Díaz Guzmán K'iintsil  Jo' Martes 1º ti' noviembre, 2016  Bejla’a, tu yáax k’iinil noviembre, yaan u beeta’al u kantéenil cha’an Festival Artístico Cultural “Noche de Catrinas”, tu’ux yaan u beeta’al jejeláas náaysaj óolo’ob je’el bix paax, k’aay, balts’am yéetel óok’ot. Je’el u páajtal u cha’anta’al tumen je’el máaxake’ yéetel yaan u káajal las 6:30 táan u taal u chíinil k’iin.  Le cha’ana’ táan u beeta’al tumen u múuch’ óok’otil Moloch Tribal, ikil u kaxantiko’ob ka yanak junsúutuk tia’al u náayal u yóol baatsilo’ob tu noj kaajil Jo’, yéetel uláak’ bix u ye’esa’al le k uk’aba’tik “catrina”, le beetik tukulta’ab u beeta’al tu haciendail San Pedro Palomeque.  Yaan u yantal u yóok’ot múuch’o’ob je’el bix Arfaxad Zarza, Maru García, Desert Warda, Sundara, Azzara Bellydance yéetel Moloch Tribal, ts’o’okole’ yaan xan u táakpajal u múuch’ paaxil Swinga tu madre.  Tu Yáak’abil Catrina’obe’, yaan xan u yúuchul koonoli’, ichil le kun táakpajalo’obe’ ti’ yaan Lichito, Café 73, BriLu Joyería, Miau Miau, Hilando pueblos, Mary’s bags, La vie en rose mx, Natural Green, Bat Yam, ichil uláak’o’ob.  Jun jaats ti’ le beyka’aj taak’in ku yantal ti’ le k’iina’, yaan u k’u’ubul ti’ u najil Casa Hogar para el desamparado, ula’bta’an tu kúuchil Cottolengo tumen mina’an taak’in tia’al u yantal jump’éel kúuchil chéen utia’al.  Láayli’ yóok’lal le Cha’ana’, u múuch’ óok’otil Moloch Tribal, táakpaj tu kaajil Kaanpech, ichil u cha’anil Festival Internacional Cervantino, yéetel tia’al u k’iinil 4 ti’ noviembre ku náats’ala’, yaan u táakpajal Tulujm, Quintana Roo.   U bo’olil u yokol máak ti’ le cha’ana’, yaan u tojoltik 60 peso’ob nojoch máak yéetel 30 peso’ob paalal yéetel ch’ija’an máak.  _______________________________________  [b]Muerte: Cuarto Festival Artístico Cultural “Noche de Catrinas”[/b]  La Hacienda San Pedro Palomeque fue el escenario que enmarcó la conferencia de prensa para presentar la cuarta edición del Festival Artístico Cultural “Noche de Catrinas”, que para este 2016 ofrecerá una verbena popular para toda la familia, que además permitirá a los asistentes un acercamiento distinto al personaje creado por el pintor José Guadalupe Posada. La compañía de danza gitana Moloch Tribal es la organizadora de este evento, que se realizará hoy 1º de noviembre a partir de las 18:30 horas."
"27 de diciembre, 2016",U meyaj Toledo ti’ kamp’éel áanalte,https://www.lajornadamaya.mx/k'iintsil/41908/u-meyaj-toledo-ti-kamp-eel-aanalte,"La Jornada Boonilo'ob ch'a'aban ti' franciscotoledo.net K'iintsil  U noj lu'umil México Martes 27 ti' diciembre, 2016  Je’el bix ts’o’ok u seen yantal meyaj beeta’an tumen aj boon yéetel aj póol che’ Francisco Toledo (Juchitán, 1940), walkila’ táan u táakpajal ti’ jump’éel meyaj tu’ux bíin jóok’sa’ak kanp’éel áanalte’ob tu’ux yaan u mu’uch’ul óoli’ tuláakal le meyaj u beetmaj; u chúumukil le meyaja’ yaan u ts’a’abal k’ajóoltbil tu ja’abi 2017.  Aj boone’, ma’ u yojel ka’ach wa yaan u éejentik ka xak’alta’ak tuláakal le meyaj u beetmaj tia’al u mu’uch’ul ti’ kanp’éel áanalte’ob tumen Fomento Cultural Banamex, “taak ba’ale’ ma’ taaki’, tumen in wojel jach ya’ab meyaj in tia’al, in laj xak’alt le oochelo’ob in ch’a’amajo’ob, in yéeyik ba’ax kin tukultik je’el u táakbesa’alo’ob te’e áanalte’o’. Ma’ in wojel wa yaan ka’ach in táakpajali’, kex beyo’, tin tukultaj ‘ja’alibe’”, ku ya’alik ti’ jump’éel tsikbal tu beetaj yéetel [i]La Jornada Maya.[/i]  Ba’ale’, ma’ xan u yojel wa yaan u táakpajali’, tumen ku yilak jach náach k’iin yanik le meyaj tu beetaj tu ja’abilo’ob 60. U yojel talam u kaxantik le oochelo’ob tu ch’a’aj ka’alikil biinja’an París; beeyxan le meyaj tu beetaj ka jkáaj tu ja’abil 1959, tu noj lu’umil México, tumen u ya’abil le máaxo’ob tu beetajo’ob e’esajilo’ob ti’ galeria’obe’ ts’o’ok u kíimilo’ob.  U yutsile’, yanchaj junmúuch’ máako’ob tu beetajo’ob jejeláas meyajo’ob tia’al u much’kíinsiko’ob le meyaj Toledo ti’ París yéetel Nueva York. Yaan ba’alo’ob yanchaj u ma’analo’ob ti’ subasta’ob, ku ya’alik Toledo.  _______________________________________________________  [b]Obras de Toledo en cuatro tomos[/b]  En lo que al fin es una aproximación editorial a la vasta obra de Francisco Toledo (Juchitán, 1940), el pintor, grabador y escultor juchiteco avala un gran proyecto consistente en cuatro tomos, del que se publican dos y el resto aparecerá en 2017.  Toledo dudó mucho en aceptar la propuesta de Fomento Cultural Banamex de hacer una revisión editorial de su obra. “Estaba indeciso si meterme o no, sin embargo, por fin dije, ‘bueno, ni modo’”, expresa en entrevista con [i]La Jornada Maya.  [/i]"
"23 de diciembre, 2016","K’áatab ti’ob ka u ya’abkunsuba’ob, ba’ale’ u k’a’ananile’ ka t’aanako’ob",https://www.lajornadamaya.mx/k'iintsil/42069/k-aatab-ti-ob-ka-u-ya-abkunsuba-ob-ba-ale-u-k-a-ananile-ka-t-aanako-ob,"De la Redacción Boonil: Ariel Guzmán K'iintsil  Jo', Yucatán Viernes 23 ti' noviembre, 2016  [i]Yuumtsilo’obe’ tu tukultajo’ob bix ken u láak’into’ob le yáax wíinikilo’ob tu kuxkintajo’obe’, le beetik tu jets’ajo’ob yaan u beetiko’ob ba’alche’; ti’ kéeje’ j ts’a’ab kants’íit u yook tia’al u xíimbal yéetel u yáalkab ich k’áax beyxan ti’ múul, ts’o’okole’ beeta’ab u yantal u beel tia’al u yáalkab ja’, tumen beyo’ bíin yanak tu’ux u chital wenel. Ti’ ch’íich’e’, j a’ala’ab “teche’ yaan u yantal a xiik’ tia’al a kaxtik a beel ti’ ka’an, ts’o’okole’ tu k’ab ch’e kéen a beet a wotoch, tu’ux bíin k’u’uyntaknakech”. K’áatab ti’ob ka u ya’abkunsuba’ob, ba’ale’ u k’a’ananile’, ka béeyak u t’aano’ob, je’el bix bíin t’aanako’obe’...[/i]  Tu k’iinil bejla’e’ táan u jóok’ol kanjaatsil ti’ lajun boono’ob bíin k jóok’s tia’al u chukpajal u túulisil u boonil Póopol Wuuj. Máax xokiko’one’, k’a’abéet u laj much’kíinsiko’obe’, tia’al u chukbesiko’ob u lajunilo’ob le boono’ob yaan tu pak’ilo’ob u kúuchil Holiday Inn, tu noj kaajil Jo. U náajalile’ jump’éel xíimbal tsikbal yéetel jump’éel janal ti’ le kúuchilo’.  ___________________________________  [b]Les ordenaron reproducirse y, sobre todo, articular cada cual su palabra[/b]  [i]Los progenitores pensaron en cómo acompañar a sus primeras creaciones y determinaron dar origen a los animales; proveyeron al venado de cuatro patas para andar y correr por valles y montañas y crearon los ríos para que a su vera pernoctara. Al ave dijeron “tú tendrás alas con las que podrás surcar los confines del cielo y serán las frondas de los árboles tu casa, donde anidarás”. Les ordenaron reproducirse y, sobre todo, articular cada cual su palabra, conforme a su especie.[/i]  La cuarta entrega de diez, de nuestro modelo para armar del mural del Popol Vuh continua con la edición de hoy. Nuestros lectores siguen coleccionando escenas para integrar la obra pictórica completa que se encuentra ubicada en las paredes del hotel Holiday Inn, en Mérida. Completar las escenas lo puede hacer acreedor de una visita guiada y una cena en el centro de hospedaje."
"21 de diciembre, 2016",A ka’ap’éel ichil t’aan,https://www.lajornadamaya.mx/k'iintsil/42169/a-ka-ap-eel-ichil-t-aan,"Molts'íib yéetel k'ext'aan: Fidencio Briceño Chel Oochel: Sasil Sánchez Chan K'iintsil  Yucatán Miércoles 21 ti' diciembre, 2016  Tso’ ichil maayáajo’obe’ ya’ab ba’al u k’áat u ya’alej. Ichil maayáaj kaajo’obe’ yaan ka’ap’éel u bejil u na’ata’al, leten ku ya’ala’al ich maayáaje’ “Tso’e’ toopol u ka’aj”  Yáax u t’aanile’, wa yaan máak neetse’, xma’ óol wáaj luba’an u yóole’ ku ya’ala’al bey chan tso’e’, jach toopol, beyech chan tso’e’ ku ya’ala’al ti’.   Beyxan wáaj yaan máak jach chéeche’ yéetel maantats’ ku máan u chooj u ja’il u yich yéetel u chooj u síim ikil u yok’ole’, ku ya’ala’al ti’ síim tso’, tumen bey chojokbal u síim le tso’o’.  Uláak’ ba’al xane’ yaan kaajo’ob tu’ux ti’ le máako’ob ku jaantiko’ob tuláakal ba’al uti’al u jets’ik u wi’ijilo’obe’, ku ya’ala’al bey u koj tso’e’, tumen bin le alak’bil úulumo’obo’ ku jaantiko’ob je’eba’axak ka ts’a’abak u jaanto’obe’.  Uláak’ u t’aanile’, ti’ k maayáaj kaajo’obe’ u bak’el tso’e’ jach utsil u k’a’amal; beyo’, ku máak’anta’al ki’iki’ janalo’ob yéetel u bak’el le aalak’ te’ nonoj máank’inalo’obo’, bey xan tuláakal máak ku k’áat óoltik páanucho’ob, sáalbut’o’ob wáaj tak chéen u k’aabil wáaj u caaldolil wa beeta’an yéetel tso’; jach ki’ k ti’al to’on chéen ba’ale’ unaj u kíinsa’al óotsil tso’, bey túuno’, je’el bixake’, láayli’ toopol le tso’o’.  ____________________________________________________ [b]Las dos caras de la palabra[/b]  La palabra pavo entre los mayas es de por sí polisémica. En las comunidades mayas se usa el término en dos sentido, por eso en maya se dice que “el pavo de por sí está jodido”. Por un lado, cuando alguien es débil, desganado o decaído se dice que parece pavito, está muy atontado, beyech chan tso’e’ se le dice.  También si alguien es muy llorón y siempre anda con la lágrima a todo lo que da y la nariz suelta de tanto llorar se le dice que anda de moco de pavo, metafóricamente señalando los mocos chorreando.  Asimismo hay comunidades donde a la persona que come de todo a fin de matar su hambre, se dice que es un pico de pavo, en alusión a que los pavos domésticos se alimentan de todo cuanto se les dé de comer.  Por otro lado, en nuestras comunidades mayas la carne de pavo es muy apreciada; así, se preparan suculentos alimentos hechos de la carne de esta ave en las fiestas principales, y la gente prefiere los panuchos, salbut’es y hasta el caldo siempre y cuando sea de pavo; nosotros lo gozamos a costa del sacrificio del pobre pavo, así que a fin de cuentas, de cualquier forma, el pavo está jodido."
"16 de diciembre, 2016","Le ka tu yilaj bix uchik u k’éexpajal ka’atúul  u yáabilo’obe’, léek che’ej",https://www.lajornadamaya.mx/k'iintsil/42466/le-ka-tu-yilaj-bix-uchik-u-k-eexpajal-ka-atuul-u-yaabilo-obe-leek-che-ej,"De la redacción Boonil: Ariel Guzmán K'iintsil  Jo', Yucatán Viernes 16 ti' diciembre, 2016  Ka jóok’o’ob ts’oone’, j icho’obe’ tu k’áatajo’ob ti’ u ts’ee su’ukuno’ob ka na’akako’ob ti’ junkúul che’ tia’al u chukiko’ob ch’íich’. Chéen yéetel u ki’ikit’aano’obe’, j-icho’obe’ chéen tu cha’ajo’ob u yéensa’al u láak’o’ob ti’ ba’alche’. Nojoch xunáan, ka tu yilaj bix uchik u k’éexel ka’atúul u yáabilo’obe’, léek u che’ejil ti’. Ts’o’okili’ u su’utul u jeel ti’ob. Tu juunalo’obe’, j-icho’obe’ tu [/b]kaxtajo’ob u búukinajil tia’al u báaxta’al wóolis. Tu léeksaj u báaxalo’obe’ ka tu péeksaj u yóol u yuumtsilo’ob Xibalbá, leti’obe’, lik’ul tu’ux yano’obe’, tu k’áatajo’ob máax ku báaxal yóok’ol u poolo’ob yéetel u baakelo’ob, kex tumen u yojelo’ob u yuumobe’ láayli’ beey uchik u kíimilo’obe’.   Bejla’e’, u yóox jaats ti’ lajun boono’ob bíin k jóok’s tia’al u chukbesa’al u boonil Póopol Wuuj yaan tu pak’ilo’ob u kúuchil Holiday Inn, tu noj kaajil Jo. Máaxo’ob xokiko’one’, k’a’abéet u laj much’kíinsa’alo’obe’, tia’al u chukbesa’al u túulisil le boonilo’. U náajalile’, jump’éel xíimbal tsikbal yéetel jump’éel janal ti’ le kúuchilo’. _______________________________________  [b]Al ver el nuevo aspecto de dos de sus nietos, se echó a reír[/b]  [i]Al salir a cazar, los gemelos pidieron a sus primos trepar a un árbol para atrapar pájaros. Haciendo uso de sus artilugios divinos, los gemelos sólo permitieron el descenso de sus primos convertidos en animales. La abuela, al ver el nuevo aspecto de dos de sus nietos, se echó a reír. La venganza estaba consumada. Ya solos, los gemelos descubrieron la indumentaria paterna para jugar a la pelota. Se pusieron a jugar perturbando a los señores de Xibalbá, quienes, desde el inframundo, se preguntaban quiénes osaban jugar sobre sus cabezas y restos sabiendas de que sus padres habían muerto por lo mismo. [/i]  Hoy es la tercer entrega de diez de nuestro modelo para armar del mural del Popol Vuh que se encuentra en las paredes del hotel Holiday Inn, en la ciudad de Mérida. Nuestros lectores siguen coleccionando escenas para integrar la obra pictórica completa y hacerse acreedores de una visita guiada y una cena en el centro de hospedaje."
"15 de diciembre, 2016",Ku ch’inch’int’a’anal ti’ redes sociales,"https://www.lajornadamaya.mx/k'iintsil/42533/ku-ch-inch-int-a-anal-ti-redes-sociales","La Jornada Oochelo'ob: ch'a'aban ti' Twitter @AnaGGuevara K'iintsil  U noj lu'umil México Jueves 15 ti' diciembre, 2016  Walkila’ Ana Gabriela Guevara, táan u beetik u secretarial ti’ u mesa directivail Senado, ba’ale’ beeyxan x-áalkab ti’ olimpiadas jayp’éel ja’abo’ob paachil. Tu yáak’abil domingoe’, yanchaj jump’éel x wo’okinil ka’alikil táan u bin yóok’ol u beejil México-Toluca; j lo’ox tu yich yéetel loobilta’ab ka yanchaj u biinsa’al tu kúuchil ts’ak yaj ABC.  Ba’ale’, yanchaj ya’abach t’aanil ti’ redes sociales, uchik u ts’íibta’al “t’aano’ob ku ye’esik p’eekil tu yóok’ol ko’olel tumen ma’ táaka’an ichil le tuukul yaan yóo’lal bix unaj juntúul ko’olel.  “Wa ma’ ta wokol ti’ u tuukulil bix k’a’abéet juntúul ko’olel, ts’o’okole’ wa yaan ba’alo’ob ka ka’ap’éel tukultik yóo’lal bix keetil kuxtal ichil ko’olel yéetel xiibo’ob” ku beeta’all ya’abach t’aanil tumen kaaj, je’el bix le ba’ax táan u yúuchula’, jaaj yanchaj loox ba’ale’ ts’o’ok xan u yantal pooch’il, beey tu ya’alaj feminista Karen Dianne Padilla.  Táan ka’ach u bin yóok’ol u moto ka chukpachta’ab tumen jump’éel kis buuts’, Chrysler Down Country ti’ u ja’abil 2004. Le ka j líik’ lu’ume’, tu k’áataj ti’ máax biinsik le kis buuts’o’ ba’ax ku yúuchul ti’, ba’ale’ le ka tu beetaje’ éem uláak’ óoxtúul máako’ob ka tu loxajo’ob Ana Guevara.  Beey uchik u yáax chikpajal loobil tu yóok’ol, ba’ale’ beora’ táan xan u chikpajal ti’ Twitter yéetel ti’ le ba’ax ku ts’íibta’ali’, “ku páajtal u máan ti’ moto, je’el bix juntúul xiib, ba’ale’ beeyxan u máan yéetel u bin xan je’el tu’uxake’” tu ya’alaj Padilla. Jela’an, tumen ojéel tuláakal máak ku páajtal u ya’alik tuláakal ba’ax ku tukultik, ba’ale’ ma’ yóo’lal bíin po’och’ok máak beyo’. K’a’anan u tse’elel tumen Facebook yéetel Twitter ts’íibo’ob je’el bix le je’elo’obo’, tumen “kex tumen ma’ táan u yila’al u yich máake’, séeb u chikpajal p’eek ku yantal tu yóo’lal”.  “Ba’ax úuch ti’e’ jump’éel ba’al ku beetik k k’uuxil. Chéen ba’axe’, u yutsile’, ku ya’alik, “leti’e’ juntúul senadora”, le beetik tuláakal ba’ax bíin úuchuk yóo’lal le je’ela’, yaan u yojéelta’al.   __________________________________________  Atacan en redes sociales a Ana Guevara tras golpiza  A la agresión física de la senadora Ana Gabriela Guevara le siguieron ataques en redes sociales, donde “comentarios misóginos mostraron el castigo social por no obedecer el canon tradicional femenino”. Cuando “no encarnas el prototipo femenino y con tu forma de ser cuestionas el mandato de género” hay consecuencias sociales, en este caso además de golpes hay insultos, señaló la feminista Karen Dianne Padilla. La misoginia que se mostró en golpes, y ahora en tuits y comentarios, es también para “hacer saber que no se tiene el derecho a transitar de la misma forma que los varones (en una moto) y ser independiente”, añadió Padilla."
"14 de diciembre, 2016",K’ak’alt’aano’ob II,https://www.lajornadamaya.mx/k'iintsil/42596/k-ak-alt-aano-ob-ii,"K'iintsil  Miércoles 14 ti' diciembre, 2016 Jo', Yucatán  Baal u beel le bajo’ bik u baal u beel a baal Balu bele bajo’ biku balu beela baal [i][/i] Cubre le camino de la tuza, no vaya a ser que cubra el camino de tu cuñado   Meent u ma’akal le makal tumen le máako’ tumen le makalo’ mina’an u maak [i]Mentu ma’akle makal mene máako’ mene maklo’ minu maak[/i] Haz que tapen el ñame por el señor porque el ñame no tiene tapa   Nuxi’ ooch pooch u luk’ ch’óoch’ chooch tu kóoch k’o’och [i]Nuxi’ och pochu luk’ ch’óoch’ chooch tu kóoch k’o’och[/i] El gran tlacuache desea tragar morcilla salada en su ancho cuello    **Ch’a’aban ti’ u áanalte’il K’ak’alt’aano’ob o K’alk’alak T’aano’ob, molts’íibta’an tumen Fidencio Briceño Chel; u boonilo’obe’ beeta’an tumen Marcelo Jiménez Santos yéetel u jo’olbesaj meyajil tumen José Antonio Flores Farfán. Yáaxmáal uchik u jóok’sa’al tu ja’abil 2010 tumen Instituto Linguapax, CIESAS yéetel Edition Tientenfaß.  __________________________________________________  Tomado del libro Trabalenguas mayas compilado por Fidencio Briceño Chel; con ilustraciones de Marcelo Jiménez Santos y la coordinación de José Antonio Flores Farfán. La primera edición fue realizada en 2010 y editada por el Instituto Linguapax, CIESAS y Edition Tientenfaß."
"12 de diciembre, 2016",Mon Laferte yéetel La Noche Blanca,https://www.lajornadamaya.mx/k'iintsil/42685/mon-laferte-yeetel-la-noche-blanca,"Fabrizio León Diez Paul Antoine Matos Sandra Gayou Soto  Lunes 12 ti' diciembre, 2016 Jo', Yucatán  [b]Sak yéetel boox áak’ab ti’ Jo’[/b]  Tukulta’an ma’ táan u cha’abal u yantal Noche Blanca tu kaajil Jo’ tumen yaan u k’áaxal ja’. Ba’ale’ chéen síis óolchaj u súutukil náaysaj óol. Táankelemo’obe’ mulchajo’ob tu k’íiwikil le noj kaajo’ tu táan x k’aayil ti’ Chile, Mon Laferte. Ma’ yanchaj x wo’okinili’, ba’ale’ chúumuk áak’abe’ u’uyab u tsikbalta’al tumen xíinximbal máako’ob jejeláas ba’alo’ob yóo’lal ba’ax táan u yúuchul ti’ Jo’, ba’ax ku binetik ti’ yéetel ba’ax uláak’ k’a’abéet.  ____________________________________________________  [b]U jach ma’alo’ob áak’abil Jo’[/b]  Ka’atúul táanxel máako’ob, juntúule’ alemán, uláak’e Estados Unidos u kaajal, ikil u máano’ob xíinximbal tu k’íiwikil Jo’, ku k’áatchi’tiko’ob wa Noche Blanca ku kaxtik u jets’ik tuka’atéen u péech’óolalil sak wíinik yóok’ol maaya’ob. Ich inglés, ku k’a’aytalti’ob ba’ax táan u beeta’al, The White Night,  u k’aaba’ le máank’inal  patjo’oltan tumen Ayuntamiento, jump’éel k’aaba’ ku ye’esik ti’ aj táanxelil lu’umilo’ob péech’óol yanchaj yóok’ol máasewal máako’ob.  ____________________________________________________  [b]Gallo Negro yéetel Mon Laferte[/b]  Chéen cháak ma’ tu binetaj ti’ u máank’inal La Noche Blanca, tu noj kaajil Jo’. Je’el bix ts’o’okili’ u yáax beeta’ale’, yanchaj ka’ap’éel kúuchil cha’an tu ti’itsilo’ob k’íiwik; yaan máak séeb jóok’ kutal aktáan ti’ le escenario j ts’a’ab yóok’ol u bejil 61 yéetel 60 tia’al u cha’antik u k’aay Mon Laferte. Máaxo’ob konik dogos mina’ano’ob tu’ux suuk u yantalo’obi’. Ya’ab máak máan xíinximbal tia’al u kaxtik ba’al u jaantej; ts’o’okole’ ma’ xan yanchaj mixba’al cha’antbil chéen yóok’ol bej."
"09 de diciembre, 2016",J-A’alab ti’ ba’alche’ ka u paklan jantuba’ob,https://www.lajornadamaya.mx/k'iintsil/42870/j-a-alab-ti-ba-alche-ka-u-paklan-jantuba-ob,"De la redacción Boonil: Ariel Guzmán K'iintsil  Jo', Yucatán Viernes 9 ti' diciembre, 2016  [i]Le ka tu yuumtsilo’ob ma’ tu páajtal u t’aan ba’alche’obe’, tu yuba’ajo’ob beey táan u péech’óolta’alo’ob, bix kun yantal wíinikilo’ob yóok’ol kaab wa ma’ tu páajtal u ya’alik u k’aaba’ máax beetej. Le beetik tu ya’alajo’obe’, ba’alche’e yaan u paklan jaantikubáaj tia’al tséentikubáaj, ts’o’okole’ tu yilajo’ob luuk’e’, no’oja’an tia’al u beeta’al uláak’ u jejeláasil ba’alche’, ba’ale’ wíinik ken u k’aba’tej…[/i]  Bejla’e’, u ka’a jaats ti’ lajun bíin k jóok’sej. Le xóot’manxóot’ boonilo’ob tia’al chukbesbil u boonil Póopol Wuuj yaan tu pak’ilo’ob u kúuchil Holiday Inn, tu noj kaajil Jo, táan u bin u túulispajal.  Máax xokiko’obe’, unaj u laj much’kíinsiko’ob tia’al u chukbesiko’ob tuláakal, tumen beyo’ je’el u náajaltiko’ob jump’éel xíimbal tsikbal yéetel jump’éel janal ti’ le kúuchilo’.  ______________________________________________  [b]Les ordenaron a los animales comerse unos a otros[/b]  [i]Al percatarse los dioses que los animales no podían articular palabra, se sintieron ofendidos, pues ¿cómo podía ningún ser estar sobre la faz de la tierra sin poder nombrar a sus creadores? Ordenaron entonces a los animales alimentarse devorándose unos a otros y encontraron en el barro una materia maleable que parecía factible para la creación de otro tipo de animal llamado hombre…[/i]  Hoy es la segunda entrega de diez. Nuestro modelo para armar del mural del Popol Vuh que se encuentra en las paredes del hotel Holiday Inn, en la ciudad de Mérida, va cobrando forma. Nuestros lectores deberán coleccionar las escenas para integrar la obra pictórica completa y hacerse acreedores de una visita guiada y una cena en el centro de hospedaje."
